Date,1st mth,2nd mth,#Contr 1m,#Contr 2m,Tot contracts,"Weighted VIX futures (by the % of contracts, equivalent: to a 30 days VIX future)",Cont/Backw,VIX,VIX ST chg,VXX calc,VXX market,Diff,,,,Inv VIX ST chg ,XIV calc,XIV market,Diff,SVXY calc,SVXY market,Diff,2x VIX ST chg,UVXY calc,UVXY market,Diff,,,,Days Left until 1st vix future expiry,1st fut Vix forecast & Other,2nd fut Vix forecast & Other,VXX Sell signal,Fast moving average VIX futures,Slow moving average VIX futures,Fast moving average Cont/Backw,Slow moving average Cont/Backw,VIX Futures increasing,Cont/Backw increasing,High contango threshold crossed,High backwardation threshold crossed,High VIX futures,Low VIX futures,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 20, 2015",20.175,20.125,26.03,540.68,566.71,20.13,-0.25%,19.89,0.999,140.38,140.48,-0.07%,,,,1.001,28.12,27.49,2.28%,53.47,53.92,-0.84%,0.998,3948.29,3836.25,2.92%,,,,1,,,-,18.21,17.23,-2.16%,0.10%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,19181.25091,,,,767.25,842.5,8425,,,,,,,,,,,3.37,33.7
"Wednesday, January 21, 2015",18.875,19.025,566.78,0.00,566.78,18.88,0.79%,18.85,0.938,131.65,133.80,-1.60%,,,,1.062,29.86,28.76,3.83%,56.78,56.49,0.52%,0.876,3457.59,3472.50,-0.43%,,,,19,,,-,18.29,17.31,-1.85%,-0.12%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,17362.500825,,,,694.5,767.5,7675,,,,,,,,,,,3.07,30.7
"Thursday, January 22, 2015",17.875,18.125,536.95,29.60,566.54,17.89,1.38%,16.40,0.947,124.71,125.20,-0.39%,,,,1.053,31.43,30.66,2.52%,59.77,60.17,-0.66%,0.895,3093.09,3027.50,2.17%,,,,18,,,-,18.35,17.38,-1.24%,-0.28%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,15137.50072,,,,605.5,675,6750,,,,,,,,,,,2.70,27
"Friday, January 23, 2015",18.375,18.525,507.12,59.01,566.13,18.39,0.81%,16.66,1.027,128.12,128.40,-0.22%,,,,0.973,30.57,29.82,2.52%,58.14,58.60,-0.79%,1.055,3262.06,3171.25,2.86%,,,,17,,,-,18.44,17.46,-0.52%,-0.45%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,15856.250755,,,,634.25,705,7050,,,,,,,,,,,2.82,28.2
"Monday, January 26, 2015",17.225,17.625,477.29,88.60,565.89,17.29,2.27%,15.52,0.940,120.38,122.52,-1.75%,,,,1.060,32.42,31.20,3.90%,61.65,61.23,0.68%,0.879,2867.96,2890.00,-0.76%,,,,16,,,TRUE,18.49,17.52,0.42%,-0.37%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,14450.000685,,,,578,647.5,6475,,,,,,,,,,,2.59,25.9
"Tuesday, January 27, 2015",17.875,18.075,447.45,117.76,565.21,17.92,1.11%,17.22,1.035,124.60,128.00,-2.65%,,,,0.965,31.28,29.71,5.27%,59.48,58.30,2.02%,1.070,3069.35,3135.00,-2.09%,,,,15,,,TRUE,18.57,17.60,1.02%,-0.44%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,15675.000745,,,,627,692.5,6925,,,,,,,,,,,2.77,27.7
"Wednesday, January 28, 2015",20.475,20.125,417.62,147.26,564.88,20.38,-1.74%,20.44,1.137,141.67,138.68,2.16%,,,,0.863,26.99,27.13,-0.52%,51.32,53.26,-3.63%,1.274,3910.31,3650.00,7.13%,,,,14,,,TRUE,18.78,17.74,0.77%,-0.57%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,18250.000865,,,,730,800,8000,,,,,,,,,,,3.20,32
"Thursday, January 29, 2015",19.075,18.875,387.79,177.61,565.40,19.01,-1.06%,18.76,0.934,132.26,134.00,-1.30%,,,,1.066,28.78,27.82,3.46%,54.73,54.52,0.39%,0.867,3390.55,3391.25,-0.02%,,,,13,,,TRUE,18.91,17.83,0.46%,-0.58%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,16956.250805,,,,678.25,747.5,7475,,,,,,,,,,,2.99,29.9
"Friday, January 30, 2015",21.025,20.250,357.96,207.75,565.72,20.74,-3.83%,20.97,1.092,144.35,147.48,-2.12%,,,,0.908,26.15,24.97,4.71%,49.72,48.85,1.78%,1.183,4010.83,4045.00,-0.84%,,,,12,,,TRUE,19.10,17.95,-0.41%,-0.77%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,20225.00096,,,,809,885,8850,,,,,,,,,,,3.54,35.4
"Monday, February 02, 2015",19.975,19.625,328.13,238.72,566.86,19.83,-1.78%,19.43,0.958,138.27,139.60,-0.95%,,,,1.042,27.25,26.45,3.01%,51.81,51.87,-0.11%,0.916,3673.03,3628.75,1.22%,,,,11,,,TRUE,19.18,18.07,-0.84%,-0.92%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,18143.75086,,,,725.75,797.5,7975,,,,,,,,,,,3.19,31.9
"Tuesday, February 03, 2015",18.875,19.075,298.30,269.09,567.39,18.97,1.05%,17.33,0.958,132.41,132.96,-0.41%,,,,1.042,28.40,27.68,2.60%,54.01,54.38,-0.69%,0.915,3361.61,3290.00,2.18%,,,,10,,,-,19.23,18.17,-1.04%,-0.87%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,16450.00078,,,,658,727.5,7275,,,,,,,,,,,2.91,29.1
"Wednesday, February 04, 2015",19.775,19.825,268.47,298.60,567.08,19.80,0.25%,18.33,1.043,138.13,136.60,1.12%,,,,0.957,27.17,26.91,0.96%,51.67,52.81,-2.16%,1.087,3652.19,3472.50,5.17%,,,,9,,,-,19.26,18.30,-1.18%,-0.79%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,17362.500825,,,,694.5,762.5,7625,,,,,,,,,,,3.05,30.5
"Thursday, February 05, 2015",18.675,19.075,238.64,328.36,567.00,18.91,2.10%,16.85,0.955,131.87,131.64,0.17%,,,,1.045,28.40,27.83,2.04%,54.01,54.62,-1.12%,0.909,3321.01,3201.25,3.74%,,,,8,,,-,19.22,18.40,-0.55%,-0.52%,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,16006.25076,,,,640.25,715,7150,,,,,,,,,,,2.86,28.6
"Friday, February 06, 2015",19.175,19.550,208.81,357.56,566.38,19.41,1.92%,17.29,1.026,135.24,137.20,-1.43%,,,,0.974,27.67,26.65,3.83%,52.62,52.32,0.58%,1.051,3490.70,3475.00,0.45%,,,,7,,,TRUE,19.25,18.49,-0.05%,-0.18%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,17375.000825,,,,695,765,7650,,,,,,,,,,,3.06,30.6
"Monday, February 09, 2015",19.625,19.925,178.98,386.82,565.80,19.83,1.51%,18.55,1.021,138.00,137.88,0.09%,,,,0.979,27.10,26.53,2.16%,51.54,52.06,-1.00%,1.041,3633.72,3520.00,3.23%,,,,6,,,TRUE,19.35,18.59,0.84%,0.13%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,17600.000835,,,,704,775,7750,,,,,,,,,,,3.10,31
"Tuesday, February 10, 2015",18.575,19.150,149.15,416.20,565.35,19.00,3.00%,17.23,0.957,132.11,132.60,-0.37%,,,,1.043,28.26,27.52,2.68%,53.74,54.01,-0.50%,0.915,3323.13,3253.75,2.13%,,,,5,,,TRUE,19.37,18.63,1.64%,0.47%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,16268.750775,,,,650.75,720,7200,,,,,,,,,,,2.88,28.8
"Wednesday, February 11, 2015",18.425,19.075,119.32,445.14,564.46,18.94,3.41%,16.96,0.995,131.47,133.24,-1.33%,,,,1.005,28.39,27.37,3.73%,54.00,53.63,0.68%,0.990,3291.18,3282.50,0.26%,,,,4,,,TRUE,19.34,18.62,2.03%,0.70%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,16412.50078,,,,656.5,727.5,7275,,,,,,,,,,,2.91,29.1
"Thursday, February 12, 2015",16.875,18.225,89.49,473.95,563.44,18.01,7.41%,15.34,0.949,124.80,125.40,-0.48%,,,,1.051,29.83,29.05,2.68%,56.73,57.01,-0.49%,0.899,2957.50,2897.50,2.07%,,,,3,,,TRUE,19.26,18.59,3.22%,1.11%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,14487.50069,,,,579.5,655,6550,,,,,,,,,,,2.62,26.2
"Friday, February 13, 2015",16.500,18.150,59.66,501.57,561.23,17.97,9.09%,14.69,0.994,124.06,123.88,0.15%,,,,1.006,30.00,29.40,2.06%,57.06,57.74,-1.17%,0.988,2922.34,2821.25,3.58%,,,,2,,,TRUE,19.16,18.57,4.39%,1.59%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,14106.25067,,,,564.25,642.5,6425,,,,,,,,,,,2.57,25.7
"Tuesday, February 17, 2015",16.200,18.250,29.83,528.69,558.52,18.14,11.23%,15.80,1.004,124.60,124.20,0.32%,,,,0.996,29.87,29.31,1.92%,56.81,57.56,-1.30%,1.009,2947.59,2835.00,3.97%,,,,1,,,TRUE,19.03,18.52,5.94%,2.25%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,14175.000675,,,,567,645,6450,,,,,,,,,,,2.58,25.8
"Wednesday, February 18, 2015",17.875,18.600,555.17,0.00,555.17,17.88,3.90%,15.45,0.979,122.03,123.24,-0.98%,,,,1.021,30.49,29.55,3.16%,57.98,57.95,0.05%,0.959,2826.27,2791.25,1.25%,,,,20,,,TRUE,18.92,18.52,6.34%,2.35%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,13956.250665,,,,558.25,632.5,6325,,,,,,,,,,,2.53,25.3
"Thursday, February 19, 2015",17.625,18.525,527.41,26.68,554.09,17.67,4.86%,15.29,0.987,120.38,120.48,-0.08%,,,,1.013,30.90,30.20,2.30%,58.76,59.39,-1.06%,0.973,2749.85,2671.25,2.94%,,,,19,,,TRUE,18.80,18.54,6.65%,2.58%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,13356.250635,,,,534.25,605,6050,,,,,,,,,,,2.42,24.2
"Friday, February 20, 2015",16.925,17.850,499.65,53.09,552.74,17.01,5.18%,14.30,0.961,115.63,116.20,-0.49%,,,,1.039,32.11,31.29,2.62%,61.07,61.42,-0.57%,0.921,2533.06,2476.25,2.29%,,,,18,,,TRUE,18.71,18.55,6.94%,3.01%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,12381.25059,,,,495.25,570,5700,,,,,,,,,,,2.28,22.8
"Monday, February 23, 2015",17.025,17.975,471.89,79.41,551.30,17.16,5.29%,14.56,1.006,116.33,116.56,-0.20%,,,,0.994,31.91,31.14,2.49%,60.70,61.12,-0.69%,1.012,2563.66,2493.75,2.80%,,,,17,,,TRUE,18.68,18.56,6.59%,3.41%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,12468.75059,,,,498.75,575,5750,,,,,,,,,,,2.30,23
"Tuesday, February 24, 2015",16.125,17.325,444.14,105.70,549.83,16.36,6.93%,13.69,0.950,110.57,111.84,-1.14%,,,,1.050,33.49,32.42,3.31%,63.70,63.72,-0.03%,0.901,2309.66,2285.00,1.08%,,,,16,,,TRUE,18.58,18.57,6.23%,4.08%,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11425.000545,,,,457,532.5,5325,,,,,,,,,,,2.13,21.3
"Wednesday, February 25, 2015",16.425,17.675,416.38,131.53,547.91,16.73,7.07%,13.84,1.019,112.66,112.40,0.24%,,,,0.981,32.85,32.20,2.03%,62.49,63.22,-1.16%,1.038,2397.31,2311.25,3.72%,,,,15,,,-,18.56,18.58,5.54%,4.64%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11556.25055,,,,462.25,542.5,5425,,,,,,,,,,,2.17,21.7
"Thursday, February 26, 2015",16.025,17.475,388.62,157.33,545.95,16.44,8.30%,13.91,0.980,110.36,111.12,-0.68%,,,,1.020,33.52,32.59,2.86%,63.76,63.93,-0.27%,0.959,2299.37,2256.25,1.91%,,,,14,,,-,18.49,18.59,6.27%,5.09%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11281.250535,,,,451.25,520,5200,,,,,,,,,,,2.08,20.8
"Friday, February 27, 2015",15.825,17.375,360.86,182.78,543.64,16.35,8.92%,13.34,0.990,109.25,110.48,-1.12%,,,,1.010,33.86,32.75,3.39%,64.40,64.33,0.11%,0.980,2252.88,2230.00,1.03%,,,,13,,,-,18.29,18.59,6.95%,5.63%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11150.00053,,,,446,520,5200,,,,,,,,,,,2.08,20.8
"Monday, March 02, 2015",15.325,16.975,333.10,208.07,541.17,15.96,9.72%,13.04,0.972,106.17,106.80,-0.59%,,,,1.028,34.81,33.85,2.84%,66.21,66.46,-0.38%,0.944,2126.10,2085.00,1.97%,,,,12,,,-,18.15,18.57,7.70%,6.11%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,10425.000495,,,,417,497.5,4975,,,,,,,,,,,1.99,19.9
"Tuesday, March 03, 2015",15.775,17.325,305.34,233.13,538.47,16.45,8.95%,13.86,1.025,108.86,109.12,-0.24%,,,,0.975,33.93,33.09,2.53%,64.53,64.98,-0.70%,1.051,2233.77,2170.00,2.94%,,,,11,,,-,17.94,18.53,8.31%,6.55%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,10850.000515,,,,434,507.5,5075,,,,,,,,,,,2.03,20.3
"Wednesday, March 04, 2015",15.725,17.325,277.59,258.40,535.99,16.50,9.24%,14.23,0.998,108.68,108.88,-0.18%,,,,1.002,33.98,33.17,2.44%,64.63,65.14,-0.79%,0.997,2226.62,2165.00,2.85%,,,,10,,,-,17.78,18.50,8.70%,7.03%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,10825.000515,,,,433,502.5,5025,,,,,,,,,,,2.01,20.1
"Thursday, March 05, 2015",15.325,17.075,249.83,283.60,533.42,16.26,10.25%,14.04,0.981,106.58,107.52,-0.88%,,,,1.019,34.63,33.59,3.10%,65.87,65.93,-0.09%,0.961,2140.44,2108.75,1.50%,,,,9,,,-,17.66,18.42,9.23%,7.48%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,10543.7505,,,,421.75,495,4950,,,,,,,,,,,1.98,19.8
"Friday, March 06, 2015",16.225,17.775,222.07,308.51,530.58,17.13,8.72%,15.20,1.048,111.69,112.12,-0.39%,,,,0.952,32.97,32.09,2.74%,62.71,62.98,-0.43%,1.096,2345.58,2297.50,2.09%,,,,8,,,-,17.53,18.36,9.30%,7.82%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11487.500545,,,,459.5,525,5250,,,,,,,,,,,2.10,21
"Monday, March 09, 2015",15.825,17.575,194.31,333.85,528.16,16.93,9.96%,15.06,0.984,109.90,110.64,-0.66%,,,,1.016,33.49,32.51,3.03%,63.71,63.88,-0.27%,0.968,2270.83,2230.00,1.83%,,,,7,,,-,17.43,18.32,9.47%,7.97%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11150.00053,,,,446,507.5,5075,,,,,,,,,,,2.03,20.3
"Tuesday, March 10, 2015",16.925,18.375,166.55,358.84,525.39,17.92,7.89%,16.69,1.053,115.68,114.04,1.44%,,,,0.947,31.73,31.50,0.73%,60.35,61.8,-2.34%,1.105,2509.52,2365.00,6.11%,,,,6,,,-,17.36,18.32,9.17%,7.90%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11825.00056,,,,473,535,5350,,,,,,,,,,,2.14,21.4
"Wednesday, March 11, 2015",17.225,18.525,138.79,384.41,523.20,18.18,7.02%,16.87,1.011,116.90,116.92,-0.02%,,,,0.989,31.39,30.73,2.16%,59.71,60.26,-0.90%,1.021,2562.30,2477.50,3.42%,,,,5,,,-,17.28,18.31,8.85%,7.64%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,12387.50059,,,,495.5,555,5550,,,,,,,,,,,2.22,22.2
"Thursday, March 12, 2015",15.875,17.425,111.03,410.22,521.26,17.09,8.90%,15.42,0.937,109.50,109.92,-0.38%,,,,1.063,33.38,32.53,2.61%,63.49,63.84,-0.55%,0.874,2238.28,2187.50,2.32%,,,,4,,,-,17.19,18.25,8.79%,7.95%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,10937.50052,,,,437.5,502.5,5025,,,,,,,,,,,2.01,20.1
"Friday, March 13, 2015",16.425,17.875,83.28,435.51,518.79,17.64,8.11%,16.00,1.027,112.47,112.40,0.06%,,,,0.973,32.47,31.79,2.14%,61.76,62.38,-0.99%,1.054,2359.59,2278.75,3.55%,,,,3,,,-,17.13,18.20,8.43%,8.15%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,11393.75054,,,,455.75,517.5,5175,,,,,,,,,,,2.07,20.7
"Monday, March 16, 2015",16.125,17.475,55.52,461.02,516.53,17.33,7.73%,15.61,0.978,110.00,109.64,0.32%,,,,1.022,33.18,32.51,2.07%,63.12,63.86,-1.16%,0.956,2255.77,2175.00,3.71%,,,,2,,,-,17.10,18.13,8.27%,8.31%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,10875.000515,,,,435,502.5,5025,,,,,,,,,,,2.01,20.1
"Tuesday, March 17, 2015",15.625,17.375,27.76,486.63,514.39,17.28,10.07%,15.66,0.993,109.22,109.20,0.02%,,,,1.007,33.41,32.69,2.21%,63.56,64.17,-0.96%,0.986,2224.10,2153.75,3.27%,,,,1,,,-,17.07,18.05,8.29%,8.61%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,10768.75051,,,,430.75,492.5,4925,,,,,,,,,,,1.97,19.7
"Wednesday, March 18, 2015",16.525,17.475,511.59,0.00,511.59,16.53,5.44%,13.97,0.951,103.87,104.52,-0.62%,,,,1.049,35.05,34.12,2.71%,66.66,66.99,-0.49%,0.902,2006.36,1962.50,2.24%,,,,19,,,-,16.99,17.96,7.88%,8.52%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9812.500465,,,,392.5,457.5,4575,,,,,,,,,,,1.83,18.3
"Thursday, March 19, 2015",16.525,17.675,484.67,25.46,510.13,16.58,6.51%,14.07,1.001,103.93,104.52,-0.56%,,,,0.999,35.02,34.09,2.74%,66.62,66.86,-0.36%,1.001,2008.65,1965.00,2.22%,,,,18,,,-,16.93,17.87,7.79%,8.48%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9825.000465,,,,393,447.5,4475,,,,,,,,,,,1.79,17.9
"Friday, March 20, 2015",16.175,17.625,457.74,50.64,508.38,16.32,8.23%,13.02,0.981,101.93,102.92,-0.96%,,,,1.019,35.70,34.63,3.08%,67.90,67.98,-0.12%,0.962,1931.23,1907.50,1.24%,,,,17,,,-,16.86,17.81,7.68%,8.48%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9537.500455,,,,381.5,432.5,4325,,,,,,,,,,,1.73,17.3
"Monday, March 23, 2015",16.075,17.625,430.82,75.35,506.16,16.31,8.79%,13.41,0.995,101.40,100.96,0.43%,,,,1.005,35.88,35.25,1.79%,68.25,69.20,-1.37%,0.990,1911.05,1837.50,4.00%,,,,16,,,-,16.83,17.77,7.79%,8.47%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9187.500435,,,,367.5,422.5,4225,,,,,,,,,,,1.69,16.9
"Tuesday, March 24, 2015",15.875,17.575,403.89,99.91,503.80,16.21,9.67%,13.62,0.990,100.34,100.60,-0.26%,,,,1.010,36.25,35.38,2.46%,68.96,69.48,-0.75%,0.979,1871.21,1817.50,2.95%,,,,15,,,-,16.78,17.72,8.12%,8.47%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9087.50043,,,,363.5,412.5,4125,,,,,,,,,,,1.65,16.5
"Wednesday, March 25, 2015",16.575,18.075,376.96,124.23,501.19,16.95,8.30%,15.44,1.040,104.34,105.08,-0.71%,,,,0.960,34.80,33.78,3.03%,66.20,66.36,-0.24%,1.080,2020.44,1977.50,2.17%,,,,14,,,-,16.81,17.71,7.82%,8.43%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9887.50047,,,,395.5,447.5,4475,,,,,,,,,,,1.79,17.9
"Thursday, March 26, 2015",16.475,17.825,350.04,148.92,498.96,16.88,7.57%,15.80,0.991,103.45,104.20,-0.72%,,,,1.009,35.10,34.09,2.95%,66.76,66.90,-0.21%,0.983,1985.95,1953.75,1.65%,,,,13,,,-,16.82,17.68,8.18%,8.32%,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,9768.750465,,,,390.75,440,4400,,,,,,,,,,,1.76,17.6
"Friday, March 27, 2015",16.225,17.725,323.11,173.80,496.92,16.75,8.46%,15.07,0.988,102.24,102.96,-0.70%,,,,1.012,35.50,34.47,3.00%,67.54,67.73,-0.28%,0.977,1939.52,1905.00,1.81%,,,,12,,,-,16.83,17.59,8.50%,8.21%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,9525.00045,,,,381,430,4300,,,,,,,,,,,1.72,17.2
"Monday, March 30, 2015",15.775,17.375,296.19,198.45,494.64,16.42,9.21%,14.51,0.976,99.74,99.84,-0.10%,,,,1.024,36.37,35.53,2.36%,69.18,69.74,-0.80%,0.951,1844.91,1788.75,3.14%,,,,11,,,-,16.84,17.53,8.67%,8.24%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,8943.750425,,,,357.75,405,4050,,,,,,,,,,,1.62,16.2
"Tuesday, March 31, 2015",16.275,17.825,269.26,222.90,492.16,16.98,8.70%,15.29,1.029,102.62,102.52,0.10%,,,,0.971,35.31,34.64,1.95%,67.18,68.04,-1.27%,1.058,1951.53,1881.25,3.74%,,,,10,,,-,16.89,17.44,8.65%,8.16%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,9406.250445,,,,376.25,425,4250,,,,,,,,,,,1.70,17
"Wednesday, April 01, 2015",16.025,17.675,242.33,247.48,489.82,16.86,9.34%,15.11,0.988,101.42,102.08,-0.65%,,,,1.012,35.73,34.66,3.08%,67.96,68.02,-0.09%,0.977,1905.77,1875.00,1.64%,,,,9,,,-,16.91,17.37,8.60%,8.25%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,9375.000445,,,,375,425,4250,,,,,,,,,,,1.70,17
"Thursday, April 02, 2015",15.625,17.475,215.41,271.90,487.30,16.66,10.59%,14.67,0.983,99.69,100.24,-0.55%,,,,1.017,36.33,35.35,2.78%,69.11,69.44,-0.47%,0.966,1840.78,1801.25,2.19%,,,,8,,,-,16.91,17.31,8.98%,8.48%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,9006.25043,,,,360.25,407.5,4075,,,,,,,,,,,1.63,16.3
"Monday, April 06, 2015",15.275,17.125,188.48,295.97,484.45,16.41,10.80%,14.74,0.979,97.60,98.12,-0.53%,,,,1.021,37.09,36.09,2.77%,70.56,70.99,-0.61%,0.958,1763.76,1726.25,2.17%,,,,7,,,-,16.92,17.23,9.52%,8.59%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,8631.25041,,,,345.25,392.5,3925,,,,,,,,,,,1.57,15.7
"Tuesday, April 07, 2015",15.275,17.075,161.56,319.99,481.54,16.47,10.54%,14.78,0.998,97.40,97.80,-0.41%,,,,1.002,37.16,36.22,2.60%,70.70,71.12,-0.60%,0.996,1756.54,1715.00,2.42%,,,,6,,,-,16.89,17.17,9.86%,8.75%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,8575.000405,,,,343,387.5,3875,,,,,,,,,,,1.55,15.5
"Wednesday, April 08, 2015",14.825,16.725,134.63,344.08,478.71,16.19,11.36%,13.98,0.977,95.18,95.88,-0.73%,,,,1.023,38.01,36.91,2.98%,72.31,72.44,-0.18%,0.954,1676.26,1648.75,1.67%,,,,5,,,-,16.85,17.09,10.22%,8.97%,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,8243.75039,,,,329.75,375,3750,,,,,,,,,,,1.50,15
